--------- beginning of system
09-10 20:07:23.046   720   750 W ActivityManager: Slow operation: 268ms so far, now at startProcess: building log message
09-10 20:07:23.046   720   750 I ActivityManager: Start proc 2138:com.android.localtransport/1000 for service {com.android.localtransport/com.android.localtransport.LocalTransportService}
09-10 20:07:23.046   720   750 W ActivityManager: Slow operation: 268ms so far, now at startProcess: starting to update pids map
09-10 20:07:23.047   720   750 W ActivityManager: Slow operation: 269ms so far, now at startProcess: done updating pids map
09-10 20:07:23.932   720  1115 W ActivityManager: Slow operation: 76ms so far, now at finishAttachApplicationInner: after mServices.attachApplicationLocked
09-10 20:07:23.932   720  1115 W ActivityManager: Slow operation: 76ms so far, now at finishAttachApplicationInner: after dispatching broadcasts
09-10 20:07:23.936   720  1115 W ActivityManager: Slow operation: 81ms so far, now at finishAttachApplicationInner: after updateOomAdjLocked
09-10 20:07:25.176   720  1993 W ActivityManager: Slow operation: 51ms so far, now at finishAttachApplicationInner: after mServices.attachApplicationLocked
09-10 20:07:25.176   720  1993 W ActivityManager: Slow operation: 51ms so far, now at finishAttachApplicationInner: after dispatching broadcasts
09-10 20:07:25.219   720   750 W ActivityManager: Slow operation: 81ms so far, now at startProcess: returned from zygote!
09-10 20:07:25.236   720   750 W ActivityManager: Slow operation: 98ms so far, now at startProcess: done updating battery stats
09-10 20:07:25.237   720   750 W ActivityManager: Slow operation: 98ms so far, now at startProcess: building log message
09-10 20:07:25.237   720   750 I ActivityManager: Start proc 2256:com.android.carrierconfig/u0a186 for service {com.android.carrierconfig/com.android.carrierconfig.DefaultCarrierConfigService}
09-10 20:07:25.237   720   750 W ActivityManager: Slow operation: 98ms so far, now at startProcess: starting to update pids map
09-10 20:07:25.237   720   750 W ActivityManager: Slow operation: 98ms so far, now at startProcess: done updating pids map
09-10 20:07:25.510   720   750 W ActivityManager: Slow operation: 85ms so far, now at startProcess: returned from zygote!
09-10 20:07:25.510   720   750 W ActivityManager: Slow operation: 85ms so far, now at startProcess: done updating battery stats
09-10 20:07:25.510   720   750 W ActivityManager: Slow operation: 85ms so far, now at startProcess: building log message
09-10 20:07:25.510   720   750 I ActivityManager: Start proc 2268:com.google.android.partnersetup/u0a152 for broadcast {com.google.android.partnersetup/com.google.android.partnersetup.PhoneStateReceiver}
09-10 20:07:25.510   720   750 W ActivityManager: Slow operation: 85ms so far, now at startProcess: starting to update pids map
09-10 20:07:25.510   720   750 W ActivityManager: Slow operation: 85ms so far, now at startProcess: done updating pids map
09-10 20:07:25.845   720  1993 W ActivityManager: Slow operation: 171ms so far, now at attachApplicationLocked: after updateOomAdjLocked
09-10 20:07:27.008   720   826 D ActivityManager: freezing 1661 com.google.android.cellbroadcastreceiver
09-10 20:07:27.095   720   826 D ActivityManager: freezing 1707 com.android.cellbroadcastreceiver
09-10 20:07:29.539   720  1196 W ActivityManager: Slow operation: 1550ms so far, now at finishAttachApplicationInner: after mServices.attachApplicationLocked
09-10 20:07:29.544   720  1196 W ActivityManager: Slow operation: 1554ms so far, now at finishAttachApplicationInner: after dispatching broadcasts
09-10 20:07:29.633   720  1992 I ActivityTaskManager: START u0 {act=com.google.android.gms.setupservices.COVERSHEET_WELCOME flg=0x14000000 xflg=0x4 pkg=com.google.android.gms cmp=com.google.android.gms/.setupservices.CoverSheetWelcomeActivity} with LAUNCH_MULTIPLE from uid 10194 (com.android.systemui) (BAL_ALLOW_NON_APP_VISIBLE_WINDOW) result code=0
09-10 20:07:29.992   720   750 W ActivityManager: Slow operation: 341ms so far, now at startProcess: returned from zygote!
09-10 20:07:30.028   720   750 W ActivityManager: Slow operation: 377ms so far, now at startProcess: done updating battery stats
09-10 20:07:30.030   720   750 W ActivityManager: Slow operation: 379ms so far, now at startProcess: building log message
09-10 20:07:30.030   720   750 I ActivityManager: Start proc 2306:com.google.android.gms.ui/u0a155 for next-top-activity {com.google.android.gms/com.google.android.gms.setupservices.CoverSheetWelcomeActivity}
09-10 20:07:30.030   720   750 W ActivityManager: Slow operation: 379ms so far, now at startProcess: starting to update pids map
09-10 20:07:30.030   720   750 W ActivityManager: Slow operation: 379ms so far, now at startProcess: done updating pids map
09-10 20:07:30.030   720   750 W ActivityManager: Slow operation: 214ms so far, now at startProcess: asking zygote to start proc
09-10 20:07:30.275   720   750 W ActivityManager: Slow operation: 458ms so far, now at startProcess: returned from zygote!
09-10 20:07:30.351   720   750 W ActivityManager: Slow operation: 534ms so far, now at startProcess: done updating battery stats
09-10 20:07:30.351   720   750 W ActivityManager: Slow operation: 534ms so far, now at startProcess: building log message
09-10 20:07:30.351   720   750 I ActivityManager: Start proc 2313:com.google.android.as.oss/u0a144 for service {com.google.android.as.oss/com.google.android.apps.miphone.astrea.grpc.AstreaGrpcService}
09-10 20:07:30.351   720   750 W ActivityManager: Slow operation: 535ms so far, now at startProcess: starting to update pids map
09-10 20:07:30.351   720   750 W ActivityManager: Slow operation: 535ms so far, now at startProcess: done updating pids map
09-10 20:07:31.283   720  1810 W ActivityManager: Slow operation: 920ms so far, now at finishAttachApplicationInner: after mServices.attachApplicationLocked
09-10 20:07:31.321   720  1810 W ActivityManager: Slow operation: 959ms so far, now at finishAttachApplicationInner: after dispatching broadcasts
09-10 20:07:31.681   720  1193 W ActivityManager: Slow operation: 339ms so far, now at attachApplicationLocked: before bindApplication
09-10 20:07:31.690   720  1193 W ActivityManager: Slow operation: 348ms so far, now at attachApplicationLocked: immediately before bindApplication
09-10 20:07:31.956   720  1193 W ActivityManager: Slow operation: 615ms so far, now at attachApplicationLocked: immediately after bindApplication
09-10 20:07:31.956   720  1193 W ActivityManager: Slow operation: 615ms so far, now at attachApplicationLocked: after updateLruProcessLocked
09-10 20:07:31.972   720  1193 W ActivityManager: Slow operation: 630ms so far, now at attachApplicationLocked: after updateOomAdjLocked
09-10 20:07:32.140   720   831 E ActivityManager: Sending non-protected broadcast android.intent.action.UPDATE_CT_LOGS from system uid 1000 pkg android
09-10 20:07:32.140   720   831 E ActivityManager: java.lang.Throwable
09-10 20:07:32.140   720   831 E ActivityManager: 	at com.android.server.am.BroadcastController.checkBroadcastFromSystem(BroadcastController.java:2163)
09-10 20:07:32.140   720   831 E ActivityManager: 	at com.android.server.am.BroadcastController.broadcastIntentLockedTraced(BroadcastController.java:1663)
09-10 20:07:32.140   720   831 E ActivityManager: 	at com.android.server.am.BroadcastController.broadcastIntentLocked(BroadcastController.java:811)
09-10 20:07:32.140   720   831 E ActivityManager: 	at com.android.server.am.BroadcastController.broadcastIntentInPackage(BroadcastController.java:778)
09-10 20:07:32.140   720   831 E ActivityManager: 	at com.android.server.am.ActivityManagerService$LocalService.broadcastIntentInPackage(ActivityManagerService.java:17402)
09-10 20:07:32.140   720   831 E ActivityManager: 	at com.android.server.am.PendingIntentRecord.sendInner(PendingIntentRecord.java:675)
09-10 20:07:32.140   720   831 E ActivityManager: 	at com.android.server.am.PendingIntentRecord.sendWithResult(PendingIntentRecord.java:381)
09-10 20:07:32.140   720   831 E ActivityManager: 	at com.android.server.am.ActivityManagerService.sendIntentSender(ActivityManagerService.java:5723)
09-10 20:07:32.140   720   831 E ActivityManager: 	at android.app.PendingIntent.sendAndReturnResult(PendingIntent.java:1120)
09-10 20:07:32.140   720   831 E ActivityManager: 	at android.app.PendingIntent.send(PendingIntent.java:1086)
09-10 20:07:32.140   720   831 E ActivityManager: 	at com.android.server.alarm.AlarmManagerService$DeliveryTracker.deliverLocked(AlarmManagerService.java:5357)
09-10 20:07:32.140   720   831 E ActivityManager: 	at com.android.server.alarm.AlarmManagerService.deliverAlarmsLocked(AlarmManagerService.java:4319)
09-10 20:07:32.140   720   831 E ActivityManager: 	at com.android.server.alarm.AlarmManagerService$AlarmThread.run(AlarmManagerService.java:4597)
09-10 20:07:32.373   720  1198 W ActivityManager: Slow operation: 133ms so far, now at attachApplicationLocked: before bindApplication
09-10 20:07:32.373   720  1198 W ActivityManager: Slow operation: 133ms so far, now at attachApplicationLocked: immediately before bindApplication
09-10 20:07:32.412   720  1198 W ActivityManager: Slow operation: 171ms so far, now at attachApplicationLocked: immediately after bindApplication
09-10 20:07:32.412   720  1198 W ActivityManager: Slow operation: 171ms so far, now at attachApplicationLocked: after updateLruProcessLocked
09-10 20:07:32.422   720  1198 W ActivityManager: Slow operation: 181ms so far, now at attachApplicationLocked: after updateOomAdjLocked
09-10 20:07:33.114   720   749 I ActivityManager: Waited long enough for: ServiceRecord{ad7fa29 u0 com.google.android.gms/.gcm.nts.SchedulerService c:com.google.android.gms}
09-10 20:07:37.105   720   749 I ActivityManager: Extending process start timeout by 2442ms for ProcessRecord{dc0a7d7 2071:com.android.vending/u0a153}
09-10 20:07:38.294   720   826 D ActivityManager: freezing 1937 com.android.printspooler
09-10 20:07:38.683   720  2397 W ActivityManager: Slow operation: 130ms so far, now at finishAttachApplicationInner: after mServices.attachApplicationLocked
09-10 20:07:38.683   720  2397 W ActivityManager: Slow operation: 130ms so far, now at finishAttachApplicationInner: after dispatching broadcasts
09-10 20:07:39.601   720  2434 D ActivityManager: created ANR temporary file:/data/anr/temp_anr_6123343290711549330.txt
09-10 20:07:39.602   720  2434 I ActivityManager: Collecting stacks for pid 2071 into temporary file temp_anr_6123343290711549330.txt
09-10 20:07:39.612   720   735 W ActivityManager: Service lookup failed: association not allowed between packages com.google.android.as.oss and com.google.android.gms
09-10 20:07:39.632   720   742 W ActivityTaskManager: Launch timeout has expired, giving up wake lock!
09-10 20:07:39.685   720  1115 I ActivityTaskManager: START u0 {act=com.google.android.apps.tips.action.COVERSHEET flg=0x14000000 xflg=0x4 pkg=com.google.android.apps.tips} with LAUNCH_MULTIPLE from uid 10155 (com.google.android.gms) (sr=209481311) result code=-91
09-10 20:07:40.354   720  2435 I ActivityManager: dumpStackTraces pids=null
09-10 20:07:40.359   720  2435 I ActivityManager: Dumping to /data/anr/anr_2026-09-10-20-07-40-354
09-10 20:07:40.421   720  2435 I ActivityManager: dumpStackTraces nativepids=null
09-10 20:07:40.450   720  2435 I ActivityManager: dumpStackTraces extraPids=null
09-10 20:07:40.450   720  2435 I ActivityManager: Done dumping
09-10 20:07:40.451   720  2435 E ActivityManager: ANR in com.android.vending
09-10 20:07:40.451   720  2435 E ActivityManager: PID: 2071
09-10 20:07:40.451   720  2435 E ActivityManager: Reason: Process ProcessRecord{dc0a7d7 2071:com.android.vending/u0a153} failed to complete startup
09-10 20:07:40.451   720  2435 E ActivityManager: ErrorId: bcc4c43e-8176-44b6-a076-fa79870ef8cf
09-10 20:07:40.451   720  2435 E ActivityManager: Frozen: false
09-10 20:07:40.451   720  2435 E ActivityManager: Load: 0.0 / 0.0 / 0.0
09-10 20:07:40.451   720  2435 E ActivityManager: ----- Output from /proc/pressure/memory -----
09-10 20:07:40.451   720  2435 E ActivityManager: some avg10=16.84 avg60=4.97 avg300=1.16 total=4082198
09-10 20:07:40.451   720  2435 E ActivityManager: full avg10=5.29 avg60=1.84 avg300=0.44 total=1737379
09-10 20:07:40.451   720  2435 E ActivityManager: ----- End output from /proc/pressure/memory -----
09-10 20:07:40.451   720  2435 E ActivityManager: ----- Output from /proc/pressure/cpu -----
09-10 20:07:40.451   720  2435 E ActivityManager: some avg10=81.23 avg60=33.09 avg300=8.30 total=27339395
09-10 20:07:40.451   720  2435 E ActivityManager: full avg10=0.00 avg60=0.00 avg300=0.00 total=0
09-10 20:07:40.451   720  2435 E ActivityManager: ----- End output from /proc/pressure/cpu -----
09-10 20:07:40.451   720  2435 E ActivityManager: ----- Output from /proc/pressure/io -----
09-10 20:07:40.451   720  2435 E ActivityManager: some avg10=21.71 avg60=12.15 avg300=3.38 total=11470144
09-10 20:07:40.451   720  2435 E ActivityManager: full avg10=1.39 avg60=3.23 avg300=1.11 total=4025213
09-10 20:07:40.451   720  2435 E ActivityManager: ----- End output from /proc/pressure/io -----
09-10 20:07:40.451   720  2435 E ActivityManager:
09-10 20:07:40.451   720  2435 E ActivityManager: CPU usage from 9929ms to -2ms ago (2026-09-10 20:07:29.713 to 2026-09-10 20:07:39.643):
09-10 20:07:40.451   720  2435 E ActivityManager:   70% 573/surfaceflinger: 5.8% user + 64% kernel / faults: 1746 minor 116 major
09-10 20:07:40.451   720  2435 E ActivityManager:   51% 720/system_server: 28% user + 23% kernel / faults: 27048 minor 1052 major
09-10 20:07:40.451   720  2435 E ActivityManager:   22% 62/kswapd0: 0% user + 22% kernel
09-10 20:07:40.451   720  2435 E ActivityManager:   20% 1132/com.android.systemui: 16% user + 4.4% kernel / faults: 12634 minor 276 major
09-10 20:07:40.451   720  2435 E ActivityManager:   19% 1447/com.google.android.apps.nexuslauncher: 6.7% user + 12% kernel / faults: 3896 minor 47 major
09-10 20:07:40.451   720  2435 E ActivityManager:   16% 2000/com.google.android.googlequicksearchbox:search: 12% user + 4.2% kernel / faults: 14670 minor 177 major
09-10 20:07:40.451   720  2435 E ActivityManager:   16% 1885/com.google.android.as: 10% user + 6% kernel / faults: 16759 minor 39 major
09-10 20:07:40.451   720  2435 E ActivityManager:   10% 1455/com.google.android.gms.persistent: 8.3% user + 2.3% kernel / faults: 8616 minor 25 major
09-10 20:07:40.451   720  2435 E ActivityManager:   9.8% 54/kcompactd0: 0% user + 9.8% kernel
09-10 20:07:40.451   720  2435 E ActivityManager:   6.7% 1840/com.google.android.providers.media.module: 4.8% user + 1.9% kernel / faults: 6978 minor 63 major
09-10 20:07:40.451   720  2435 E ActivityManager: 99% TOTAL: 32% user + 51% kernel + 0.4% iowait + 13% irq + 0.7% softirq
09-10 20:07:40.451   720  2435 E ActivityManager: CPU usage from 61163ms to 61163ms ago (1970-01-01 01:00:00.000 to 1970-01-01 01:00:00.000) with 0% awake:
09-10 20:07:40.451   720  2435 E ActivityManager: 0% TOTAL: 0% user + 0% kernel
09-10 20:07:40.731   720  2435 I ActivityManager: Killing 2071:com.android.vending/u0a153 (adj 0): bg anr
09-10 20:07:40.747   720  2435 D ActivityManager: Completed ANR of com.android.vending in 1106ms, latency 64ms (expired, only dump ANR app)
09-10 20:07:41.182   720   750 I ActivityManager: Start proc 2503:com.android.vending/u0a153 for broadcast {com.android.vending/com.google.android.finsky.simhandler.SimStateReceiver}
09-10 20:07:41.239  2444  2444 D AndroidRuntime: >>>>>> START com.android.internal.os.RuntimeInit uid 2000 <<<<<<
09-10 20:07:41.271  2444  2444 I AndroidRuntime: Using default boot image
09-10 20:07:41.272  2444  2444 I AndroidRuntime: Leaving lock profiling enabled
09-10 20:07:41.785   720   749 W ActivityManager: Timeout executing service: ServiceRecord{edd5735 u0 com.google.android.gms/com.google.android.location.internal.server.HardwareArProviderService c:android}
09-10 20:07:41.813   720  2532 I ActivityManager: dumpStackTraces pids=null
09-10 20:07:41.813   720  2531 D ActivityManager: created ANR temporary file:/data/anr/temp_anr_8060350869717789810.txt
09-10 20:07:41.813   720  2531 I ActivityManager: Collecting stacks for pid 1455 into temporary file temp_anr_8060350869717789810.txt
09-10 20:07:41.815   720  2532 I ActivityManager: Dumping to /data/anr/anr_2026-09-10-20-07-41-813
09-10 20:07:41.898  2444  2444 D AndroidRuntime: Calling main entry com.android.commands.am.Am
09-10 20:07:42.566   720   749 D ActivityManager: sync unfroze 1661 com.google.android.cellbroadcastreceiver for 3
09-10 20:07:42.752   720   826 D ActivityManager: freezing 2256 com.android.carrierconfig
09-10 20:07:42.938   720  2158 I ActivityManager: Force stopping com.eurobuddha.pandadex.audit appid=10224 user=0: start instr
09-10 20:07:43.210   720   750 W ActivityManager: Slow operation: 99ms so far, now at startProcess: returned from zygote!
09-10 20:07:43.239   720   750 W ActivityManager: Slow operation: 128ms so far, now at startProcess: done updating battery stats
09-10 20:07:43.239   720   750 W ActivityManager: Slow operation: 128ms so far, now at startProcess: building log message
09-10 20:07:43.239   720   750 I ActivityManager: Start proc 2554:com.eurobuddha.pandadex.audit/u0a224 for added application com.eurobuddha.pandadex.audit
09-10 20:07:43.239   720   750 W ActivityManager: Slow operation: 128ms so far, now at startProcess: starting to update pids map
09-10 20:07:43.239   720   750 W ActivityManager: Slow operation: 128ms so far, now at startProcess: done updating pids map
09-10 20:07:43.241   720   749 E ActivityManager: Timeout waiting for provider com.google.android.gms/10155 for provider com.google.android.gms.fonts caller=ProcessRecord{a862f54 1720:com.google.android.inputmethod.latin/u0a166}
09-10 20:07:43.666   720  2532 I ActivityManager: dumpStackTraces nativepids=null
09-10 20:07:43.666   720  2532 I ActivityManager: dumpStackTraces extraPids=null
09-10 20:07:43.667   720  2532 I ActivityManager: Done dumping
09-10 20:07:43.667   720  2532 E ActivityManager: ANR in com.google.android.gms.persistent
09-10 20:07:43.667   720  2532 E ActivityManager: PID: 1455
09-10 20:07:43.667   720  2532 E ActivityManager: Reason: executing service com.google.android.gms/com.google.android.location.internal.server.HardwareArProviderService, waited 20920ms
09-10 20:07:43.667   720  2532 E ActivityManager: ErrorId: 8aaba48c-3981-416a-a560-2d65f6097e9c
09-10 20:07:43.667   720  2532 E ActivityManager: Frozen: false
09-10 20:07:43.667   720  2532 E ActivityManager: Load: 0.0 / 0.0 / 0.0
09-10 20:07:43.667   720  2532 E ActivityManager: ----- Output from /proc/pressure/memory -----
09-10 20:07:43.667   720  2532 E ActivityManager: some avg10=17.78 avg60=5.53 avg300=1.30 total=4266347
09-10 20:07:43.667   720  2532 E ActivityManager: full avg10=6.14 avg60=2.11 avg300=0.51 total=1824417
09-10 20:07:43.667   720  2532 E ActivityManager: ----- End output from /proc/pressure/memory -----
09-10 20:07:43.667   720  2532 E ActivityManager: ----- Output from /proc/pressure/cpu -----
09-10 20:07:43.667   720  2532 E ActivityManager: some avg10=81.73 avg60=34.76 avg300=8.82 total=28543457
09-10 20:07:43.667   720  2532 E ActivityManager: full avg10=0.00 avg60=0.00 avg300=0.00 total=0
09-10 20:07:43.667   720  2532 E ActivityManager: ----- End output from /proc/pressure/cpu -----
09-10 20:07:43.667   720  2532 E ActivityManager: ----- Output from /proc/pressure/io -----
09-10 20:07:43.667   720  2532 E ActivityManager: some avg10=22.67 avg60=12.63 avg300=3.54 total=12090291
09-10 20:07:43.667   720  2532 E ActivityManager: full avg10=1.50 avg60=3.18 avg300=1.12 total=4099462
09-10 20:07:43.667   720  2532 E ActivityManager: ----- End output from /proc/pressure/io -----
09-10 20:07:43.667   720  2532 E ActivityManager:
09-10 20:07:43.667   720  2532 E ActivityManager: CPU usage from 12098ms to 2167ms ago (2026-09-10 20:07:29.713 to 2026-09-10 20:07:39.643):
09-10 20:07:43.667   720  2532 E ActivityManager:   70% 573/surfaceflinger: 5.8% user + 64% kernel / faults: 1746 minor 116 major
09-10 20:07:43.667   720  2532 E ActivityManager:   51% 720/system_server: 28% user + 23% kernel / faults: 27048 minor 1052 major
09-10 20:07:43.667   720  2532 E ActivityManager:   22% 62/kswapd0: 0% user + 22% kernel
09-10 20:07:43.667   720  2532 E ActivityManager:   20% 1132/com.android.systemui: 16% user + 4.4% kernel / faults: 12634 minor 276 major
09-10 20:07:43.667   720  2532 E ActivityManager:   19% 1447/com.google.android.apps.nexuslauncher: 6.7% user + 12% kernel / faults: 3896 minor 47 major
09-10 20:07:43.667   720  2532 E ActivityManager:   16% 2000/com.google.android.googlequicksearchbox:search: 12% user + 4.2% kernel / faults: 14670 minor 177 major
09-10 20:07:43.667   720  2532 E ActivityManager:   16% 1885/com.google.android.as: 10% user + 6% kernel / faults: 16759 minor 39 major
09-10 20:07:43.667   720  2532 E ActivityManager:   10% 1455/com.google.android.gms.persistent: 8.3% user + 2.3% kernel / faults: 8616 minor 25 major
09-10 20:07:43.667   720  2532 E ActivityManager:   9.8% 54/kcompactd0: 0% user + 9.8% kernel
09-10 20:07:43.667   720  2532 E ActivityManager:   6.7% 1840/com.google.android.providers.media.module: 4.8% user + 1.9% kernel / faults: 6978 minor 63 major
09-10 20:07:43.667   720  2532 E ActivityManager: 99% TOTAL: 32% user + 51% kernel + 0.4% iowait + 13% irq + 0.7% softirq
09-10 20:07:43.667   720  2532 E ActivityManager: CPU usage from 63332ms to 63332ms ago (1970-01-01 01:00:00.000 to 1970-01-01 01:00:00.000) with 0% awake:
09-10 20:07:43.667   720  2532 E ActivityManager: 0% TOTAL: 0% user + 0% kernel
09-10 20:07:43.798   720  2532 I ActivityManager: Killing 1455:com.google.android.gms.persistent/u0a155 (adj 0): bg anr
09-10 20:07:43.815   720  2532 D ActivityManager: Completed ANR of com.google.android.gms.persistent in 2004ms, latency 24ms (expired, only dump ANR app)
09-10 20:07:44.574   720   739 W ActivityManager: pid 720 system sent binder code 12 with flags 1 and got error -32
09-10 20:07:44.628   720   739 W ActivityManager: Exception when unbinding service com.google.android.gms/.location.geocode.GeocodeService
09-10 20:07:44.628   720   739 W ActivityManager: android.os.DeadObjectException
09-10 20:07:44.628   720   739 W ActivityManager: 	at android.os.BinderProxy.transactNative(Native Method)
09-10 20:07:44.628   720   739 W ActivityManager: 	at android.os.BinderProxy.transact(BinderProxy.java:599)
09-10 20:07:44.628   720   739 W ActivityManager: 	at android.app.IApplicationThread$Stub$Proxy.scheduleUnbindService(IApplicationThread.java:1802)
09-10 20:07:44.628   720   739 W ActivityManager: 	at android.app.IApplicationThread$Delegator.scheduleUnbindService(IApplicationThread.java:277)
09-10 20:07:44.628   720   739 W ActivityManager: 	at com.android.server.am.ActiveServices.removeConnectionLocked(ActiveServices.java:6915)
09-10 20:07:44.628   720   739 W ActivityManager: 	at com.android.server.am.ActiveServices.unbindServiceConnectionsLocked(ActiveServices.java:4611)
09-10 20:07:44.628   720   739 W ActivityManager: 	at com.android.server.am.ActiveServices.unbindServiceLocked(ActiveServices.java:4667)
09-10 20:07:44.628   720   739 W ActivityManager: 	at com.android.server.am.ActivityManagerService.unbindService(ActivityManagerService.java:14089)
09-10 20:07:44.628   720   739 W ActivityManager: 	at android.app.ContextImpl.unbindService(ContextImpl.java:2366)
09-10 20:07:44.628   720   739 W ActivityManager: 	at com.android.server.servicewatcher.ServiceWatcherImpl$MyServiceConnection.unbind(ServiceWatcherImpl.java:267)
09-10 20:07:44.628   720   739 W ActivityManager: 	at com.android.server.servicewatcher.ServiceWatcherImpl.lambda$onServiceChanged$1(ServiceWatcherImpl.java:172)
09-10 20:07:44.628   720   739 W ActivityManager: 	at com.android.server.servicewatcher.ServiceWatcherImpl$$ExternalSyntheticLambda0.run(D8$$SyntheticClass:0)
09-10 20:07:44.628   720   739 W ActivityManager: 	at android.os.Handler.handleCallback(Handler.java:1070)
09-10 20:07:44.628   720   739 W ActivityManager: 	at android.os.Handler.dispatchMessage(Handler.java:125)
09-10 20:07:44.628   720   739 W ActivityManager: 	at android.os.Looper.dispatchMessage(Looper.java:333)
09-10 20:07:44.628   720   739 W ActivityManager: 	at android.os.Looper.loopOnce(Looper.java:263)
09-10 20:07:44.628   720   739 W ActivityManager: 	at android.os.Looper.loop(Looper.java:367)
09-10 20:07:44.628   720   739 W ActivityManager: 	at android.os.HandlerThread.run(HandlerThread.java:139)
09-10 20:07:44.628   720   739 W ActivityManager: 	at com.android.server.ServiceThread.run(ServiceThread.java:46)
09-10 20:07:44.629   720   739 W ActivityManager: pid 720 system sent binder code 4 with flags 1 and got error -32
09-10 20:07:44.629   720   739 D ActivityManager: Too many transaction errors, throttling freezer binder callback.
09-10 20:07:44.630   720   739 W ActivityManager: Exception when destroying service com.google.android.gms/.location.geocode.GeocodeService
09-10 20:07:44.630   720   739 W ActivityManager: android.os.DeadObjectException
09-10 20:07:44.630   720   739 W ActivityManager: 	at android.os.BinderProxy.transactNative(Native Method)
09-10 20:07:44.630   720   739 W ActivityManager: 	at android.os.BinderProxy.transact(BinderProxy.java:599)
09-10 20:07:44.630   720   739 W ActivityManager: 	at android.app.IApplicationThread$Stub$Proxy.scheduleStopService(IApplicationThread.java:1671)
09-10 20:07:44.630   720   739 W ActivityManager: 	at android.app.IApplicationThread$Delegator.scheduleStopService(IApplicationThread.java:245)
09-10 20:07:44.630   720   739 W ActivityManager: 	at com.android.server.am.ActiveServices.bringDownServiceLocked(ActiveServices.java:6739)
09-10 20:07:44.630   720   739 W ActivityManager: 	at com.android.server.am.ActiveServices.bringDownServiceIfNeededLocked(ActiveServices.java:6522)
09-10 20:07:44.630   720   739 W ActivityManager: 	at com.android.server.am.ActiveServices.removeConnectionLocked(ActiveServices.java:6941)
09-10 20:07:44.630   720   739 W ActivityManager: 	at com.android.server.am.ActiveServices.unbindServiceConnectionsLocked(ActiveServices.java:4611)
09-10 20:07:44.630   720   739 W ActivityManager: 	at com.android.server.am.ActiveServices.unbindServiceLocked(ActiveServices.java:4667)
09-10 20:07:44.630   720   739 W ActivityManager: 	at com.android.server.am.ActivityManagerService.unbindService(ActivityManagerService.java:14089)
09-10 20:07:44.630   720   739 W ActivityManager: 	at android.app.ContextImpl.unbindService(ContextImpl.java:2366)
09-10 20:07:44.630   720   739 W ActivityManager: 	at com.android.server.servicewatcher.ServiceWatcherImpl$MyServiceConnection.unbind(ServiceWatcherImpl.java:267)
09-10 20:07:44.630   720   739 W ActivityManager: 	at com.android.server.servicewatcher.ServiceWatcherImpl.lambda$onServiceChanged$1(ServiceWatcherImpl.java:172)
09-10 20:07:44.630   720   739 W ActivityManager: 	at com.android.server.servicewatcher.ServiceWatcherImpl$$ExternalSyntheticLambda0.run(D8$$SyntheticClass:0)
09-10 20:07:44.630   720   739 W ActivityManager: 	at android.os.Handler.handleCallback(Handler.java:1070)
09-10 20:07:44.630   720   739 W ActivityManager: 	at android.os.Handler.dispatchMessage(Handler.java:125)
09-10 20:07:44.630   720   739 W ActivityManager: 	at android.os.Looper.dispatchMessage(Looper.java:333)
09-10 20:07:44.630   720   739 W ActivityManager: 	at android.os.Looper.loopOnce(Looper.java:263)
09-10 20:07:44.630   720   739 W ActivityManager: 	at android.os.Looper.loop(Looper.java:367)
09-10 20:07:44.630   720   739 W ActivityManager: 	at android.os.HandlerThread.run(HandlerThread.java:139)
09-10 20:07:44.630   720   739 W ActivityManager: 	at com.android.server.ServiceThread.run(ServiceThread.java:46)
09-10 20:07:44.633   720   750 W ActivityManager: Slow operation: 952ms so far, now at startProcess: done updating battery stats
09-10 20:07:44.633   720   750 W ActivityManager: Slow operation: 953ms so far, now at startProcess: building log message
09-10 20:07:44.633   720   750 I ActivityManager: Start proc 2574:com.google.android.apps.wallpaper/u0a197 for content provider {com.google.android.apps.wallpaper/com.google.android.apps.wallpaper.provider.RecentWallpapersProvider}
09-10 20:07:44.633   720   750 W ActivityManager: Slow operation: 953ms so far, now at startProcess: starting to update pids map
09-10 20:07:44.642   720   750 W ActivityManager: Slow operation: 961ms so far, now at startProcess: done updating pids map
09-10 20:07:44.709   720   826 W ActivityManager: Unable to query binder frozen stats for pid 1307
09-10 20:07:44.970   720  1196 W ActivityManager: Scheduling restart of crashed service com.google.android.gms/.wearable.service.WearableService in 1000ms for connection
09-10 20:07:44.970   720  1196 W ActivityManager: Scheduling restart of crashed service com.google.android.gms/.auth.account.authenticator.GoogleAccountAuthenticatorService in 11000ms for connection
09-10 20:07:44.970   720  1196 W ActivityManager: Scheduling restart of crashed service com.google.android.gms/com.google.android.location.network.NetworkLocationService in 21000ms for connection
09-10 20:07:44.973   720  1196 W ActivityManager: Scheduling restart of crashed service com.google.android.gms/.auth.setup.devicesignals.LockScreenService in 31000ms for start-requested
09-10 20:07:44.973   720  1196 W ActivityManager: Scheduling restart of crashed service com.google.android.gms/.chimera.PersistentApiService in 40997ms for connection
09-10 20:07:44.973   720  1196 W ActivityManager: Scheduling restart of crashed service com.google.android.gms/.chimera.PersistentIntentOperationService in 54444ms for start-requested
09-10 20:07:44.973   720  1196 W ActivityManager: Scheduling restart of crashed service com.google.android.gms/.gcm.GcmService in 64444ms for start-requested
